protein	pdb/af50m	empty	best_ann	annotation_found	low_information
954540360	af50m	False	His/Glu/Gln/Arg/opine family amino acid ABC transporter permease subunit	True	False
2508693835	af50m	False	KilA-N domain-containing protein	True	False
954540428	af50m	False	HEPN domain-containing protein	True	False
713662918	af50m	False	Phage tail protein	True	False
1209836116	af50m	False	Uncharacterized protein	False	False
1209836178	af50m	True	NA	NA	NA
713663135	af50m	True	NA	NA	NA
1209836233	af50m	False	Energy-coupling factor transporter ATP-binding protein EcfA2	True	True
1698243369	af50m	False	Cell wall hydrolase	True	False
1209836365	af50m	True	NA	NA	NA
2289974553	af50m	True	NA	NA	NA
1209836408	af50m	False	Uncharacterized protein	False	False
165880730	af50m	False	PolyA_pol domain-containing protein	True	False
2554111359	af50m	True	NA	NA	NA
1278223991	af50m	False	Uncharacterized protein	False	False
1251976828	af50m	True	NA	NA	NA
1278224047	af50m	True	NA	NA	NA
1278224172	af50m	False	Phage_int_SAM_2 domain-containing protein	True	True
1348413321	af50m	False	CMP/dCMP-type deaminase domain-containing protein	True	True
2028284379	af50m	False	Preprotein translocase subunit YajC	True	False
1049307960	af50m	False	5_3_exonuc_N domain-containing protein	True	False
563784710	af50m	False	Exonuclease VIII	True	False
2416396846	af50m	False	Burkholderia phage Bcep781 gp05	True	False
2296131089	af50m	True	NA	NA	NA
2296131179	af50m	True	NA	NA	NA
1834463015	af50m	False	Beta_helix domain-containing protein	True	False
1834463123	af50m	False	NinB family protein	True	False
1278226420	af50m	False	N4 gp67-like protein	True	False
2296131727	af50m	False	Uncharacterized protein	False	False
2449456495	af50m	True	NA	NA	NA
1682780537	af50m	False	Uncharacterized protein	False	False
1585557889	af50m	True	NA	NA	NA
1682780580	af50m	False	Uncharacterized protein	False	False
2333487587	af50m	True	NA	NA	NA
2449456556	af50m	False	Putative tail fiber assembly-like protein	True	True
2333487724	af50m	False	Uncharacterized protein	False	False
334738045	af50m	True	NA	NA	NA
1386682465	af50m	False	GntR family transcriptional regulator	True	False
334738111	af50m	True	NA	NA	NA
334738176	af50m	False	Uncharacterized protein	False	False
334738226	af50m	False	Virion structural protein	True	False
334738271	af50m	True	NA	NA	NA
334738312	af50m	True	NA	NA	NA
334738346	af50m	True	NA	NA	NA
529282123	af50m	False	Uncharacterized protein	False	False
223556768	af50m	True	NA	NA	NA
2472096949	af50m	False	Transposase	True	False
2449456699	af50m	False	Uncharacterized protein	False	False
723006756	af50m	False	Uncharacterized protein	False	False
1899050315	af50m	True	NA	NA	NA
2441065850	af50m	True	NA	NA	NA
529282469	af50m	False	Uncharacterized protein	False	False
529282570	af50m	True	NA	NA	NA
529282653	af50m	True	NA	NA	NA
1899050613	af50m	False	Uncharacterized protein	False	False
529282720	af50m	True	NA	NA	NA
701904545	af50m	False	Ead/Ea22-like family protein	True	False
345650851	af50m	False	YraN family protein	True	False
529282814	af50m	True	NA	NA	NA
2306488349	af50m	True	NA	NA	NA
371767381	af50m	True	NA	NA	NA
1585559666	af50m	False	LamG domain-containing protein	True	False
379697316	af50m	True	NA	NA	NA
1613838780	af50m	False	Phage nucleotide-binding protein	True	True
2306488918	af50m	True	NA	NA	NA
164609231	af50m	False	Uncharacterized protein	False	False
2449456387	af50m	True	NA	NA	NA
164609303	af50m	True	NA	NA	NA
2449456444	af50m	True	NA	NA	NA
164609348	af50m	False	Uncharacterized protein	False	False
164609415	af50m	True	NA	NA	NA
164609479	af50m	True	NA	NA	NA
2289974730	af50m	False	Uncharacterized protein	False	False
2449456627	af50m	True	NA	NA	NA
2289974777	af50m	True	NA	NA	NA
164609539	af50m	True	NA	NA	NA
164609593	af50m	True	NA	NA	NA
2418523752	af50m	False	Phage replication protein	True	False
164609646	af50m	True	NA	NA	NA
1024212690	af50m	False	DNA maturase B	True	False
1278230275	af50m	False	Burkholderia phage Bcep781 gp05	True	True
1278230357	af50m	False	Uncharacterized protein	False	False
1278230445	af50m	False	PF11681 family protein	True	True
1585561528	af50m	False	DUF2591 domain-containing protein	False	True
1524744519	af50m	False	Uncharacterized protein	False	False
82657856	af50m	True	NA	NA	NA
82657893	af50m	True	NA	NA	NA
1606664885	af50m	True	NA	NA	NA
2234368721	af50m	False	Uncharacterized protein	False	False
82658028	af50m	True	NA	NA	NA
1825588277	af50m	True	NA	NA	NA
359842912	af50m	True	NA	NA	NA
259048552	af50m	False	Uncharacterized protein	False	False
359842951	af50m	False	Uncharacterized protein	False	False
359843022	af50m	True	NA	NA	NA
359843081	af50m	True	NA	NA	NA
359843146	af50m	True	NA	NA	NA
359843196	af50m	True	NA	NA	NA
1825588756	af50m	False	Morphogenetic protein	True	False
1825589061	af50m	True	NA	NA	NA
2560280613	af50m	False	Cysteine desulfurase	True	True
1003341882	af50m	False	4Fe-4S ferredoxin-type domain-containing protein	True	False
952977539	af50m	False	Uncharacterized protein	False	False
2416396455	af50m	False	Uncharacterized protein	False	False
1447715985	af50m	False	Probable transcriptional regulator	True	False
1825589795	af50m	False	Uncharacterized protein	False	False
2416396887	af50m	False	DNA primase	True	False
1735346959	af50m	False	Uncharacterized protein	False	False
1585564445	af50m	False	Mu-like prophage FluMu protein gp29	True	False
965692191	af50m	True	NA	NA	NA
1015794540	af50m	False	Uncharacterized protein	False	False
1585564747	af50m	False	Hypothetical bacteriophage protein	False	False
1774636123	af50m	True	NA	NA	NA
1735347567	af50m	False	Uncharacterized protein	False	False
2095861142	af50m	False	DNA-directed RNA polymerase	True	True
2095861224	af50m	False	Uncharacterized protein	False	False
1735347778	af50m	True	NA	NA	NA
1735347821	af50m	True	NA	NA	NA
1735347867	af50m	False	PHB domain-containing protein	True	False
1735347908	af50m	True	NA	NA	NA
1776602898	af50m	False	Actin cytoskeleton organization protein App1, putative	True	True
1776603215	af50m	True	NA	NA	NA
1776603323	af50m	True	NA	NA	NA
764006632	af50m	True	NA	NA	NA
323146074	af50m	True	NA	NA	NA
294998882	af50m	False	Uncharacterized protein	False	False
2040222866	af50m	True	NA	NA	NA
936761465	af50m	True	NA	NA	NA
2203408551	af50m	True	NA	NA	NA
936761564	af50m	False	FluMu_N domain-containing protein	True	False
401823987	af50m	False	Transposase	True	False
401824187	af50m	False	Putative phage repressor	True	False
1384045068	af50m	False	Phosphoesterase	True	False
2065947273	af50m	True	NA	NA	NA
1356683958	af50m	False	PhiEco32-like amidoligase-type 2 protein	True	False
846388405	af50m	False	Transposase	True	True
2287983994	af50m	False	Rha family transcriptional regulator	True	False
1625841223	af50m	True	NA	NA	NA
1338671655	af50m	True	NA	NA	NA
1428087065	af50m	False	Uncharacterized protein	False	False
1428087127	af50m	False	AAA domain-containing protein	True	False
1565778281	af50m	True	NA	NA	NA
1188258217	af50m	False	ATP-dependent Clp protease proteolytic subunit	True	False
2177196460	af50m	True	NA	NA	NA
1188258259	af50m	False	Uncharacterized protein	False	False
2177196515	af50m	True	NA	NA	NA
1585635860	af50m	True	NA	NA	NA
1585635909	af50m	False	Uncharacterized protein	False	False
1585635994	af50m	True	NA	NA	NA
1585636052	af50m	True	NA	NA	NA
1585636106	af50m	True	NA	NA	NA
1585636160	af50m	True	NA	NA	NA
1585636207	af50m	True	NA	NA	NA
1447715913	af50m	False	Uncharacterized protein	False	False
2019615827	af50m	False	Oligoribonuclease NrnB/cAMP/cGMP phosphodiesterase (DHH superfamily)	True	False
2095867024	af50m	False	Virus tail fibre assembly protein, lambda gpK	True	False
2019615939	af50m	False	Uncharacterized protein	False	False
2019615988	af50m	False	Uncharacterized protein	False	False
2214225148	af50m	False	Uncharacterized protein	False	False
291464452	af50m	False	Norphogenetic protein	True	False
2019616036	af50m	True	NA	NA	NA
2095867185	af50m	False	Uncharacterized protein	False	False
2019616089	af50m	False	Virion structural protein	True	False
2476107810	af50m	True	NA	NA	NA
1585637541	af50m	False	Uncharacterized protein	False	False
1585637604	af50m	True	NA	NA	NA
1585637729	af50m	False	Carbohydrate binding domain-containing protein	True	False
1971775887	af50m	False	Uncharacterized protein	False	False
2177952649	af50m	True	NA	NA	NA
2177952713	af50m	False	Putative structural protein	True	False
1995959706	af50m	False	Uncharacterized protein	False	False
985787880	af50m	False	DUF551 domain-containing protein	False	True
2239983492	af50m	False	Uncharacterized protein	False	False
1021472723	af50m	False	Putative ligase	True	False
1900769309	af50m	False	PF11681 family protein	True	True
1021472823	af50m	False	NTP pyrophosphatase (Non-canonical NTP hydrolase)	True	False
1900769401	af50m	False	Uncharacterized protein	False	False
2086989995	af50m	True	NA	NA	NA
2419093726	af50m	True	NA	NA	NA
2419093787	af50m	False	Phage_Mu_F domain-containing protein	True	False
2476110126	af50m	True	NA	NA	NA
985788800	af50m	False	Putative structural protein	True	False
2209083799	af50m	True	NA	NA	NA
985788892	af50m	False	Uncharacterized protein	False	False
985788950	af50m	False	DNA polymerase I	True	False
985789008	af50m	True	NA	NA	NA
2314662640	af50m	False	PD-(D/E)XK nuclease superfamily protein	True	True
663089918	af50m	False	PF11681 family protein	True	True
1736635338	af50m	False	Uncharacterized protein	False	False
1332540407	af50m	False	Uncharacterized protein	False	False
1736635484	af50m	False	Uncharacterized protein	False	False
1736635545	af50m	True	NA	NA	NA
1635513519	af50m	True	NA	NA	NA
1769043124	af50m	False	RNase H type-1 domain-containing protein	True	False
1736635613	af50m	True	NA	NA	NA
1269167548	af50m	False	PF11681 family protein	True	True
1269167607	af50m	False	DFP domain-containing protein	True	False
2095937051	af50m	False	Peptidase_S78_2 domain-containing protein	True	False
1269167679	af50m	False	Phosphoribosyl pyrophosphate synthase	True	False
2162914883	af50m	False	CMP/dCMP-type deaminase domain-containing protein	True	False
2395567996	af50m	False	Uncharacterized protein	False	False
1608087513	af50m	True	NA	NA	NA
1608087659	af50m	False	Uncharacterized protein	False	False
817035397	af50m	False	Uncharacterized protein	False	False
1608087714	af50m	False	AAA domain-containing protein	True	False
1608087808	af50m	True	NA	NA	NA
1608087854	af50m	True	NA	NA	NA
2347366750	af50m	True	NA	NA	NA
2347366799	af50m	False	Kelch repeat-containing protein	True	False
1321075208	af50m	True	NA	NA	NA
1278278308	af50m	False	BppU_N domain-containing protein	True	False
1062337299	af50m	False	Phage EaD protein	True	False
2190146466	af50m	False	DNA-binding protein	True	False
2190277596	af50m	False	Uncharacterized protein	False	False
2190146531	af50m	True	NA	NA	NA
2190146592	af50m	True	NA	NA	NA
410025034	af50m	False	DUF5664 domain-containing protein	False	True
410025107	af50m	False	Uncharacterized protein	False	False
1009089872	af50m	False	AP2 domain-containing protein	True	False
2019615888	af50m	True	NA	NA	NA
2080079612	af50m	True	NA	NA	NA
930348886	af50m	False	Uncharacterized protein	False	False
2080079712	af50m	False	Hypothetical protein	False	False
2045509485	af50m	False	Uncharacterized protein	False	False
1955069873	af50m	False	Burkholderia phage Bcep781 gp05	True	False
2080079794	af50m	False	Uncharacterized protein	False	False
1321075204	af50m	False	Cell wall/surface repeat protein	True	True
1321075277	af50m	True	NA	NA	NA
2196309243	af50m	False	Prophage PssSM-02, Orf65	True	False
2552399704	af50m	False	Prophage PSPPH06, putative tail sheath protein	True	False
1930266476	af50m	False	DUF5664 domain-containing protein	False	True
387155842	af50m	False	RimK domain-containing protein	True	False
1870366878	af50m	False	Uncharacterized protein	False	False
2468022698	af50m	False	ATP-dependent hsl protease ATP-binding subunit hslU (ATP-bindingprotein lapA)	True	True
590121737	af50m	True	NA	NA	NA
2162197000	af50m	False	DNA_ligase_aden domain-containing protein	True	False
1033017453	af50m	False	Putative acetyltransferase	True	False
821563172	af50m	True	NA	NA	NA
383389562	af50m	True	NA	NA	NA
2512621459	af50m	False	Uncharacterized protein	False	False
383389618	af50m	False	Endonuclease/exonuclease/phosphatase	True	True
383389666	af50m	True	NA	NA	NA
383389718	af50m	True	NA	NA	NA
383389767	af50m	False	PBECR5 domain-containing protein	True	True
383389819	af50m	False	Uncharacterized protein	False	False
2492010697	af50m	False	Uncharacterized protein	False	False
383389912	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
56692968	af50m	False	RanBD1 domain-containing protein	True	False
1336447808	af50m	True	NA	NA	NA
1336447935	af50m	False	Type VI secretion system tip protein VgrG	True	True
2162922828	af50m	False	Tail fiber assembly protein	True	True
1483609503	af50m	False	Hypothetical bacteriophage protein	False	False
1882265221	af50m	False	Solute-binding protein like protein	True	False
1249580749	af50m	False	Transcriptional regulator	True	False
1882265375	af50m	True	NA	NA	NA
1808209900	af50m	False	Phage protein (N4 Gp49/phage Sf6 gene 66) family protein	True	False
2548144196	af50m	False	5'-3' exonuclease	True	False
1199937605	af50m	True	NA	NA	NA
1199937660	af50m	False	Uncharacterized protein	False	False
1845926018	af50m	True	NA	NA	NA
1386682553	af50m	True	NA	NA	NA
1199937729	af50m	False	Macro domain-containing protein	True	False
1199937800	af50m	True	NA	NA	NA
1199937858	af50m	True	NA	NA	NA
1199937918	af50m	True	NA	NA	NA
1199937982	af50m	True	NA	NA	NA
1199938040	af50m	False	Uncharacterized protein	False	False
1199938083	af50m	True	NA	NA	NA
2220661287	af50m	False	DEAD/DEAH box helicase	True	False
1808210510	af50m	True	NA	NA	NA
1199938146	af50m	False	Uncharacterized protein	False	False
1199938183	af50m	False	Uncharacterized protein	False	False
1829640848	af50m	False	Uncharacterized protein	False	False
1846450876	af50m	False	Uncharacterized protein	False	False
1199938237	af50m	True	NA	NA	NA
1199938306	af50m	False	Uncharacterized protein	False	False
1199938356	af50m	True	NA	NA	NA
1199938394	af50m	True	NA	NA	NA
606215014	af50m	False	Uncharacterized protein	False	False
1199938440	af50m	True	NA	NA	NA
1386683372	af50m	False	Uncharacterized protein	False	False
2220661766	af50m	True	NA	NA	NA
2220661928	af50m	True	NA	NA	NA
1896094930	af50m	False	Transposase	True	False
2220662002	af50m	True	NA	NA	NA
1896094998	af50m	False	Ead/Ea22-like family protein	True	True
2220662066	af50m	False	RNase_H_2 domain-containing protein	True	False
2531269953	af50m	False	Uncharacterized protein	False	False
1896095074	af50m	True	NA	NA	NA
2220662130	af50m	True	NA	NA	NA
1896095140	af50m	True	NA	NA	NA
2220662195	af50m	False	Atypical serine/threonine protein kinase BUD32	True	False
1026924265	af50m	False	DOD-type homing endonuclease domain-containing protein	True	False
1026924311	af50m	False	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	True	False
1026924350	af50m	False	RyR domain-containing protein	True	False
334738311	af50m	True	NA	NA	NA
1026924401	af50m	False	Ribonucleoside-diphosphate reductase	True	False
1026924450	af50m	False	Uncharacterized protein	False	False
198385597	af50m	False	Phage_base_V domain-containing protein	True	True
318054489	af50m	False	Uncharacterized protein	False	False
2494013635	af50m	True	NA	NA	NA
2494013711	af50m	True	NA	NA	NA
954540357	af50m	True	NA	NA	NA
2508693829	af50m	True	NA	NA	NA
713662855	af50m	False	Uncharacterized protein	False	False
954540427	af50m	False	Uncharacterized protein	False	False
2494013841	af50m	True	NA	NA	NA
2497257920	af50m	True	NA	NA	NA
713662917	af50m	False	Putative structural protein	True	False
2494013960	af50m	False	Uncharacterized protein	False	False
1209836115	af50m	False	Uncharacterized protein	False	False
1241129608	af50m	False	Putative kinase	True	False
1209836174	af50m	True	NA	NA	NA
713663134	af50m	True	NA	NA	NA
1209836232	af50m	False	AAA_15 domain-containing protein	True	False
1209836364	af50m	True	NA	NA	NA
2289974552	af50m	True	NA	NA	NA
1209836406	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
383389865	af50m	True	NA	NA	NA
1417815235	af50m	True	NA	NA	NA
1278223990	af50m	True	NA	NA	NA
1278224046	af50m	True	NA	NA	NA
1278224098	af50m	True	NA	NA	NA
1278224169	af50m	False	GP-PDE domain-containing protein	True	False
1348413317	af50m	False	Uncharacterized protein	False	False
209528720	af50m	True	NA	NA	NA
1938991525	af50m	False	DDE_Tnp_1 domain-containing protein	True	False
2028284373	af50m	False	Transposase	True	False
1049307958	af50m	True	NA	NA	NA
563784707	af50m	False	Protein of uncharacterized function (DUF551)	False	True
2333487717	af50m	True	NA	NA	NA
17313222	af50m	False	P2 family phage major capsid protein	True	False
1834462930	af50m	False	Methyltransferase	True	False
2449456385	af50m	True	NA	NA	NA
